pert_iname_norm	pert_iname	pert_ids	n_signatures	n_cell_lines	cell_lines	median_retention_suppression	q25_retention_suppression	median_endo_support	median_macro_support	median_resolver_floor	median_dual_control	q25_dual_control	fraction_dual_positive	n_pert_ids	min_id_retention	max_id_retention	min_id_resolver_floor	max_id_resolver_floor	retention_direction_conflict_across_ids	resolver_direction_conflict_across_ids	robust_dual	concurrent_score	early_score	late_score	concurrent_rank	median_sensitivity_rank	worst_sensitivity_rank	n_top50_schemes	is_touchstone	has_structure	pubchem_cids	named_identity	identity_resolved	duplicate_id_conflict	safety_gate	mechanism_context	computational_hard_gate	translation_tier
fipronil	fipronil	BRD-A50675702	3	2	HEPG2;PHH	-0.4082249907983674	-0.4333786596026685	0.5068221597799233	0.1840000115334987	0.1840000115334987	-0.0906320181896999	-0.1619869862564854	0.0	1	-0.4082249907983674	-0.4082249907983674	0.1840000115334987	0.1840000115334987	False	False	-0.1716255113179426	0.34356003446810957	2.6101797863600633	-3.6893723065927997	311	410.0	556	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
inca-6	INCA-6	BRD-K33308633	3	2	HEPG2;PHH	0.1003925369845496	-0.03246846091416146	-0.1387186614530427	0.1677214317023754	-0.1387186614530427	-0.0047627560469129	-0.3516596760009489	0.0	1	0.1003925369845496	0.1003925369845496	-0.1387186614530427	-0.1387186614530427	False	False	-0.18059259404738734	0.32807028008633543	-0.19405869600539366	0.8565038471114438	312	201.0	338	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
sa-1973509	SA-1973509	BRD-K66555347	12	3	HEPG2;HUH7;PHH	-0.17174651416846445	-0.2946039661765098	-0.019548082990305735	0.15820953063666815	-0.06150760089180295	-0.20958285976482166	-0.4987252373654868	0.08333333333333333	1	-0.17174651416846445	-0.17174651416846445	-0.06150760089180295	-0.06150760089180295	False	False	-0.45894547844756506	0.31934392361003805	0.331321119457916	-1.72473030960403	313	454.0	489	0	0	True	54657693	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
tetramisole	tetramisole	BRD-A46393198	3	2	HEPG2;PHH	-0.0766611066129472	-0.155583141112907	0.1424219057496105	0.1138913428876549	0.1138913428876549	-0.1063485512942341	-0.1630518059846797	0.0	1	-0.0766611066129472	-0.0766611066129472	0.1138913428876549	0.1138913428876549	False	False	-0.18787445428657396	0.3154915819800906	1.1318179151906431	-0.6745234436140229	314	287.0	367	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
epirubicin	epirubicin	BRD-K04548931	3	2	HEPG2;PHH	-0.7277194501625167	-0.7483986201469734	0.3835000076464244	0.2421302385628223	0.2421302385628223	0.005291130615487	-0.3872436089958582	0.0	1	-0.7277194501625167	-0.7277194501625167	0.2421302385628223	0.2421302385628223	False	False	-0.1883306738824421	0.31470350745269215	2.56401628329486	-6.742505484143387	315	568.0	574	0	1	True	32875	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
sb-203580	SB-203580	BRD-A37704979;BRD-K99291625	4	2	HEPG2;PHH	-0.0221966569208436	-0.131619231775403	-0.13203987745302065	0.061299135908484445	-0.14730363698410137	-0.04817046017371229	-0.2941720702995856	0.0	2	-0.0221966569208436	0.0281195179041889	-0.2917291953095368	0.02620349658120955	True	True	-0.19525649532350509	0.30273983138870053	-0.5142116171197482	-0.2470485151477108	316	403.0	436	0	1	True	176155;6610350	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
fexofenadine	fexofenadine	BRD-A73368467	3	2	HEPG2;PHH	-0.0663916685928901	-0.17660974845704108	-0.2643785625696182	0.2579125054180622	-0.2643785625696182	-0.0353995133708748	-0.3316364419528298	0.0	1	-0.0663916685928901	-0.0663916685928901	-0.2643785625696182	-0.2643785625696182	False	False	-0.2012177343472897	0.2924423766784563	-0.6216047514514711	-0.6738053771387297	317	411.0	532	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
cortisone-acetate	cortisone-acetate	BRD-A54487287	3	2	HEPG2;PHH	0.0765768285426828	-0.044874590511123344	-0.0530256692852292	-0.0650312546640634	-0.0650312546640634	-0.106419899131334	-0.19740791095509413	0.0	1	0.0765768285426828	0.0765768285426828	-0.0650312546640634	-0.0650312546640634	False	False	-0.20512385460888105	0.28569493771048016	-0.4451652575106132	0.6635542435223599	318	322.0	374	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
perphenazine	perphenazine	BRD-K10995081	3	2	HEPG2;PHH	0.1176111068990495	0.08408749289810655	-0.0979566148349217	-0.0520946932956576	-0.1065312423743307	-0.1063228063137521	-0.20135133547176198	0.0	1	0.1176111068990495	0.1176111068990495	-0.1065312423743307	-0.1065312423743307	False	False	-0.2069984740496331	0.2824567168115919	-0.6469947564596851	1.3324452460456042	319	294.0	366	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
obaa	OBAA	BRD-K48029790;BRD-K85318537	4	2	HEPG2;PHH	0.027818999977575396	-0.091347279984297	-0.09198350512555664	0.1889821582008153	-0.09198350512555664	-0.061656931173130244	-0.29200674572013435	0.0	2	-0.1732241874043312	0.07640692115657854	-0.28405298851430416	0.11006328357117519	True	True	-0.2076603040331974	0.2813134705410693	0.12879344147620517	0.20262831988985094	320	255.0	362	0	1	True	5353842	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
thiothixene	thiothixene	BRD-K55070890;BRD-K97309399	3	2	HEPG2;PHH	-0.0430271708303027	-0.1350330289246307	0.4730785723243441	-0.0252624968998134	-0.0252624968998134	-0.1203981938934515	-0.17617746468426448	0.0	2	-0.04774444063918459	-0.0430271708303027	-0.13475311989895994	0.0800431929528713	False	True	-0.20848692623558374	0.2798855619036882	1.3482883114153155	-0.3925551447606988	321	139.0	436	1	1	True	6444849;941650	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
estrone	estrone	BRD-K81839095	8	2	HEPG2;PHH	-0.04472111682924955	-0.0837815266050812	-0.0323639991027968	-0.0647606514394283	-0.0647606514394283	-0.07365537985479315	-0.2725330419572336	0.0	1	-0.04472111682924955	-0.04472111682924955	-0.0647606514394283	-0.0647606514394283	False	False	-0.20992190083340995	0.27740678427499227	-0.3818949483890026	-0.24324782690496055	322	435.0	472	0	1	True	5870;7059423	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
crizotinib	crizotinib	BRD-K78431006	8	2	HEPG2;PHH	-0.29006733579768074	-0.6801875618596872	0.5029936209321022	0.2570795742794871	0.1702013558575085	-0.0007516391250113053	-0.4331184445569912	0.0	1	-0.29006733579768074	-0.29006733579768074	0.1702013558575085	0.1702013558575085	False	False	-0.21731086140350692	0.2646430808699159	2.781903849208038	-3.6963768296423325	323	239.0	501	0	1	True	11626560	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
o-3m3fbs	O-3M3FBS	BRD-K46384212	3	2	HEPG2;PHH	0.6550976476735539	0.36746548923353356	-0.2308428564241954	-0.2339062467217445	-0.3578616098633834	0.0579987074551542	-0.5508911324210376	0.0	1	0.6550976476735539	0.6550976476735539	-0.3578616098633834	-0.3578616098633834	False	False	-0.2174468587553646	0.2644081588065864	-2.2308455379677987	5.697641438769465	324	33.0	203	4	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
indirubin-3-monoxime	indirubin-3-monoxime	BRD-K19136521	3	2	HEPG2;PHH	-0.219887163490057	-0.2437671867923604	0.6673724949359894	-0.0284934863448143	-0.0284934863448143	0.0568121112883091	-0.54918282199651	0.0	1	-0.219887163490057	-0.219887163490057	-0.0284934863448143	-0.0284934863448143	False	False	-0.21777929970994592	0.2638338997205184	1.9112126036265988	-1.8773587291787874	325	220.0	528	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
carbamazepine	carbamazepine	BRD-K71799949	4	2	HEPG2;PHH	-0.19873223143319285	-0.36121783162363696	-0.05263794692499296	-0.016537861432880198	-0.14481207269376944	-0.5787810583613694	-0.9292937334560389	0.25	1	-0.19873223143319285	-0.19873223143319285	-0.14481207269376944	-0.14481207269376944	False	False	-1.043427925089389	0.253909728799	-0.5031583234393822	-2.107715118587517	326	512.0	526	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
tyrphostin-ag-1478	tyrphostin-AG-1478	BRD-K68336408	3	2	HEPG2;PHH	0.1765397468374835	0.06255852679411569	-0.1067892738751002	0.0161167345941066	-0.1067892738751002	0.0449125554471735	-0.5523507643402332	0.0	1	0.1765397468374835	0.1765397468374835	-0.1067892738751002	-0.1067892738751002	False	False	-0.23126282672294313	0.24054243158835406	-0.47013951392498826	1.6465521799868665	327	191.0	289	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
icilin	icilin	BRD-K48869804	3	2	HEPG2;PHH	0.0877755267752541	0.001648538487239004	0.2681253073470933	-0.0309604778885841	-0.1520286556333303	-0.1612725211898722	-0.164204650011564	0.0	1	0.0877755267752541	0.0877755267752541	-0.1520286556333303	-0.1520286556333303	False	False	-0.2433748461956542	0.2196201079787472	0.39419628186642325	0.8815262853175969	328	133.0	304	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
enrofloxacin	enrofloxacin	BRD-K76534306	3	2	HEPG2;PHH	0.0465186795012818	0.03323433848304875	0.1518928621496473	-0.1363520491868257	-0.1363520491868257	-0.1232535484291258	-0.24975256539053386	0.0	1	0.0465186795012818	0.0465186795012818	-0.1363520491868257	-0.1363520491868257	False	False	-0.24812983112439274	0.211406338700881	-0.22824865025604696	0.7132541684424021	329	281.0	456	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k68866125	BRD-K68866125	BRD-K68866125	12	3	HEPG2;HUH7;PHH	-0.34158457339637804	-0.5338889485639002	0.20721999715481482	0.2649506460875273	0.09766351591263495	-0.28392582172380076	-0.4792116813709043	0.08333333333333333	1	-0.34158457339637804	-0.34158457339637804	0.09766351591263495	0.09766351591263495	False	False	-0.523531662409253	0.2077776365345787	1.7356129383001002	-3.572336341062149	330	446.0	547	0	0	True	3290072	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
oxaprozin	oxaprozin	BRD-K25394294	15	3	HEPG2;HUH7;PHH	-0.0365935679939058	-0.21211544124202591	-0.0828333316104752	-0.0179793387651443	-0.1024216966969626	-0.1432096108808995	-1.0935414071852665	0.13333333333333333	1	-0.0365935679939058	-0.0365935679939058	-0.1024216966969626	-0.1024216966969626	False	False	-0.6899803144735328	0.20351448556497442	-0.48927910166022154	-0.5919612394083369	331	427.0	441	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
thiotepa	thiotepa	BRD-K09631521	3	2	HEPG2;PHH	0.1770916614267561	0.10533749974436224	-0.2907357066869735	-0.2634223904460668	-0.4316499889828264	-0.8315761698823836	-1.0346699949087843	0.3333333333333333	1	0.1770916614267561	0.1770916614267561	-0.4316499889828264	-0.4316499889828264	False	False	-1.3489111673367757	0.19831834475214372	-2.6869308445896136	1.783901450211216	332	449.0	527	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k57064803	BRD-K57064803	BRD-K57064803	18	3	HEPG2;HUH7;PHH	-0.011229003055228101	-0.2425960980148779	0.00476765419755665	0.11646127840504045	-0.083442308407809	-0.18664163168859735	-0.8689233124670055	0.1111111111111111	1	-0.011229003055228101	-0.011229003055228101	-0.083442308407809	-0.083442308407809	False	False	-0.6211032879221001	0.19659920760070437	0.2230842287733763	-0.5231002480624395	333	289.0	308	0	0	True	54646218	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ichthynone	ichthynone	BRD-K28167849	12	3	HEPG2;HUH7;PHH	-0.3897085276742776	-0.6417204727315241	0.23067659884691233	0.4108785865828395	0.18296750102724346	-0.1334161685838822	-0.8038933323696256	0.08333333333333333	1	-0.3897085276742776	-0.3897085276742776	0.18296750102724346	0.18296750102724346	False	False	-0.535362834768695	0.1873404487193684	2.4602522127073225	-4.2210384665280145	334	421.0	553	0	0	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
diethylcarbamazine	diethylcarbamazine	BRD-K45542189	3	2	HEPG2;PHH	-0.0252540904200739	-0.15946701075881717	-0.1792047598532267	0.3509316965937614	-0.1792047598532267	-0.066199563532358	-0.40252749694304324	0.0	1	-0.0252540904200739	-0.0252540904200739	-0.1792047598532267	-0.1792047598532267	False	False	-0.2674633120038796	0.178009650033716	0.1290346943660447	-0.353923144471482	335	273.0	475	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
diloxanide	diloxanide	BRD-K10974103	3	2	HEPG2;PHH	-0.0766750025666422	-0.251641773023746	0.053699995790209	0.0452749924734234	0.0055855344980955	-0.1692692647274169	-0.20272642425039689	0.0	1	-0.0766750025666422	-0.0766750025666422	0.0055855344980955	0.0055855344980955	False	False	-0.2706324768526154	0.17253522913414335	0.3843396101846928	-0.9750044616811601	336	371.0	404	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
zd-7114	ZD-7114	BRD-K45296539	3	2	HEPG2;PHH	-0.0151646346267726	-0.22791704421655995	0.143178607736315	0.0528950728476047	-0.0703746506146022	-0.1294663994321747	-0.28621890423597673	0.0	1	-0.0151646346267726	-0.0151646346267726	-0.0703746506146022	-0.0703746506146022	False	False	-0.27257585155016306	0.1691782402844785	0.48027048697199887	-0.5026708811856536	337	247.0	328	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
le-135	LE-135	BRD-K06593056	3	2	HEPG2;PHH	-0.1102972196208106	-0.2199624929991033	-0.1080571434327534	0.3617499954998493	-0.1080571434327534	-0.1753721729822693	-0.22405287427901627	0.0	1	-0.1102972196208106	-0.1102972196208106	-0.1080571434327534	-0.1080571434327534	False	False	-0.2873986101217774	0.14357338121691185	0.5561119978967076	-1.0935670452518333	338	325.0	482	0	1	True	10410894	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
raloxifene	raloxifene	BRD-K63828191	27	2	HEPG2;PHH	0.0600563643707169	-0.010583139955997401	-0.2004257866314479	-0.0694825937971472	-0.257151348516345	-0.35648111112061	-0.6010435163671712	0.1111111111111111	1	0.0600563643707169	0.0600563643707169	-0.257151348516345	-0.257151348516345	False	False	-0.6570028693041956	0.1345862079669201	-1.39068576197864	0.663856059094122	339	425.0	476	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k81164606	BRD-K81164606	BRD-K81164606	12	3	HEPG2;HUH7;PHH	-0.0930417585704061	-0.3136040108381874	0.13970455793397762	0.2903335657902062	0.0414541235991887	-0.1624134833820992	-0.2750590279114447	0.0	1	-0.0930417585704061	-0.0930417585704061	0.0414541235991887	0.0414541235991887	False	False	-0.2999429973378216	0.12190418481166987	1.4658399054359064	-1.2747087747228207	340	196.0	350	0	0	True	54649959	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k46088987	BRD-K46088987	BRD-K46088987	12	3	HEPG2;HUH7;PHH	-0.19721877088563305	-0.300435929869612	0.0782255493104458	0.3232711339369416	0.0254531694310052	-0.0632812732549769	-0.47367423574351475	0.0	1	-0.19721877088563305	-0.19721877088563305	0.0254531694310052	0.0254531694310052	False	False	-0.3001183911267343	0.12160120927410455	1.3395743549753703	-1.907843875900137	341	338.0	473	0	0	True	54650090	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k02269790	BRD-K02269790	BRD-K02269790	12	3	HEPG2;HUH7;PHH	-0.06392157346838045	-0.19235395971271727	-0.17587682924100326	0.0300202658399939	-0.25554927864245003	-0.4825097844669861	-0.7300660371251907	0.16666666666666666	1	-0.06392157346838045	-0.06392157346838045	-0.25554927864245003	-0.25554927864245003	False	False	-0.8475428030295815	0.12018112845056439	-1.0157283919955293	-0.7070517462610336	342	475.0	492	0	0	True	4671491	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k94818765	BRD-K94818765	BRD-K94818765	12	3	HEPG2;HUH7;PHH	-0.01646298718535235	-0.20224810324402318	0.021922266909054352	-0.058419480454176595	-0.17467391703810004	-0.32077851418464903	-0.5219487398253044	0.08333333333333333	1	-0.01646298718535235	-0.01646298718535235	-0.17467391703810004	-0.17467391703810004	False	False	-0.5817528840973012	0.10720619641689277	-0.481868035718214	-0.4308038367386622	343	381.0	444	0	0	True	695345	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
pirenperone	pirenperone	BRD-K25224017	3	2	HEPG2;PHH	-0.0160222225305106	-0.12488148516664895	0.1105476181421961	0.100358348339796	0.100358348339796	-0.1282877645617912	-0.3625561517131115	0.0	1	-0.0160222225305106	-0.0160222225305106	0.100358348339796	0.100358348339796	False	False	-0.30956584041834695	0.10528166885313557	0.9614456536156206	-0.1860127840227211	344	240.0	284	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
glimepiride	glimepiride	BRD-K34776109;BRD-K42693031	4	2	HEPG2;PHH	-0.01839305584629375	-0.1248250051091114	0.1338642867548125	0.06568124867044389	-0.09210937307216224	-0.19826040282431576	-0.22782658307724407	0.0	2	-0.1857944474452071	0.0456708330247137	-0.1372700840168233	-0.07912857072161775	True	False	-0.3121736943629378	0.10077685739058377	0.4350398046422581	-0.20118202054956325	345	250.0	311	0	1	True	3476	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
estriol	estriol	BRD-A84205515;BRD-K17016787	16	2	HEPG2;PHH	0.060239401180297095	-0.19632984552946353	-0.1565704060984509	-0.0154309328645467	-0.16152681540032582	-0.2400823109487574	-0.5639379251977458	0.0625	2	0.052044738549739095	0.1720681748508165	-0.16152681540032582	-0.14534102220620423	False	False	-0.5220512735476303	0.09230963718893787	-0.8533257043164024	0.08418044766646765	346	369.0	417	0	1	True	3269;40488277;5756;6710621	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
simvastatin	simvastatin	BRD-K22134346	16	3	HEPG2;HUH7;PHH	0.12819521646532744	0.05198837827063263	-0.051055009875978705	-0.12236953061074014	-0.2231877595186233	-0.25537398890666074	-0.5442312158965728	0.0625	1	0.12819521646532744	0.12819521646532744	-0.2231877595186233	-0.2231877595186233	False	False	-0.5274895968549471	0.08291546800140409	-1.0153446551661252	1.3005745655529675	347	297.0	376	0	1	True	73707467	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
nilotinib	nilotinib	BRD-K81528515	8	2	HEPG2;PHH	-0.1217968476315339	-0.2451305698810352	-0.01192579418420785	-0.04488710593432185	-0.04800263206873615	-0.050902363356380195	-0.5445196370498114	0.0	1	-0.1217968476315339	-0.1217968476315339	-0.04800263206873615	-0.04800263206873615	False	False	-0.3231621818812859	0.08179532484293625	-0.21850453065464823	-1.246706191189337	348	474.0	501	0	1	True	644241	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
bithionol	bithionol	BRD-K39120595	3	2	HEPG2;PHH	-0.2492372607812285	-0.4023908444473313	0.1148928595440728	-0.0224812533706426	-0.0310500008719308	-0.1529999935467328	-0.34803024931470794	0.0	1	-0.2492372607812285	-0.2492372607812285	-0.0310500008719308	-0.0310500008719308	False	False	-0.3270151182040868	0.07513975590379511	0.27098328048414455	-2.5633773143763094	349	520.0	538	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k19914944	BRD-K19914944	BRD-K19914944	12	3	HEPG2;HUH7;PHH	0.08079707374175385	-0.08038853191667125	-0.14146389280046728	0.1563276974484324	-0.18086258827575613	-0.2585655890094737	-0.6842929457207136	0.08333333333333333	1	0.08079707374175385	0.08079707374175385	-0.18086258827575613	-0.18086258827575613	False	False	-0.6007120618698305	0.07445607959098777	-0.34415620469890873	0.5798130097000246	350	243.0	359	0	0	True	54650153	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
estropipate	estropipate	BRD-A22143024	3	2	HEPG2;PHH	0.392970222617603	0.2171990014871375	-0.1775113684790475	-0.1215534284710884	-0.1775113684790475	-0.0228292285760361	-0.6124076376676499	0.0	1	0.392970222617603	0.392970222617603	-0.1775113684790475	-0.1775113684790475	False	False	-0.32903304740986106	0.07165398146629448	-1.274085187141577	3.5310429734434505	351	99.0	286	1	1	True	6093179	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-a65142661	BRD-A65142661	BRD-A65142661	12	3	HEPG2;HUH7;PHH	-0.022405346441600048	-0.1984635628759861	-0.1535549914198262	0.02142151258885855	-0.1535549914198262	-0.30679543203275117	-0.5949279315333578	0.08333333333333333	1	-0.022405346441600048	-0.022405346441600048	-0.1535549914198262	-0.1535549914198262	False	False	-0.60425939779943	0.06832840530526813	-0.7137424669818881	-0.4574324843540132	352	443.0	456	0	0	True	2850171	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
practolol	practolol	BRD-A41304429	3	2	HEPG2;PHH	0.4478504505629341	0.19432661335708368	-0.1404714179890496	-0.3019874850288033	-0.3019874850288033	-0.1398745815136602	-0.3843841028384982	0.0	1	0.4478504505629341	0.4478504505629341	-0.3019874850288033	-0.3019874850288033	False	False	-0.3320666329329093	0.06641376053091426	-2.0212497972751007	3.8147443667468375	353	111.0	335	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
doxepin	doxepin	BRD-K36616567;BRD-K37694030;BRD-K54462405	8	2	HEPG2;PHH	0.017751499596569298	-0.19133215545055762	-0.206677817340408	0.07039185054600235	-0.24209285727036844	-0.3486056741334439	-0.7931035098191055	0.125	3	-0.165344342485898	0.4496143830215765	-0.3565945412431444	0.2288571503013372	True	True	-0.7451574290429966	0.060991351143988015	-0.9526873931675383	-0.17520537452999912	354	402.0	468	0	1	True		True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k65997856	BRD-K65997856	BRD-K65997856	12	3	HEPG2;HUH7;PHH	0.089412374732395	-0.1605802011779613	-0.12418795270579194	-0.04239490814507005	-0.16363679298332756	-0.2473950492705972	-0.7223526816149907	0.08333333333333333	1	0.089412374732395	0.089412374732395	-0.16363679298332756	-0.16363679298332756	False	False	-0.6085713900780925	0.06087986230551784	-0.8425254647058612	0.38480538991436725	355	334.0	394	0	0	True	54618712	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
desoximetasone	desoximetasone	BRD-A49447682;BRD-K30697463	4	2	HEPG2;PHH	-0.01306416549616385	-0.033435420495354425	0.028657141008547403	0.10130099952220914	-0.1302347795239516	-0.1301662606142816	-0.4132719840041346	0.0	2	-0.024250001543098	0.174958675685856	-0.2422766983509063	-0.0181928606969969	True	False	-0.3368022526163489	0.05823344281162891	0.1294584735605285	0.1191008586324628	356	282.0	306	0	1	True	5311067	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
fluticasone	fluticasone	BRD-A59943784;BRD-K14791739	3	2	HEPG2;PHH	-0.17807972845104	-0.2715162537578079	0.0990395758833204	0.0394939258694648	-0.0671679116785526	-0.1088129775746474	-0.4589524888950918	0.0	2	-0.3649527790645758	0.005393400581346644	-0.2631645628384181	-0.013836992904543901	True	False	-0.3382892220221933	0.055664849260672694	0.3164562828233798	-1.6935246918021054	357	458.0	495	0	1	True	25320895;44483336;73707412	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
prednicarbate	prednicarbate	BRD-K46137903	3	2	HEPG2;PHH	-0.0536851191168857	-0.13770506052403808	-0.0215571309838976	-0.0929375011473894	-0.0929375011473894	-0.1117535656879818	-0.4566756597468777	0.0	1	-0.0536851191168857	-0.0536851191168857	-0.0929375011473894	-0.0929375011473894	False	False	-0.34009139556142065	0.052551771538717436	-0.5059158893528678	-0.4698974737759014	358	453.0	492	0	1	True	73707478	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
mycophenolic-acid	mycophenolic-acid	BRD-K31542390;BRD-K63750851	27	3	HEPG2;HUH7;PHH	-0.1684679202735424	-0.26193618660585744	0.0535116962024143	-0.021758034825325	-0.0705508030951023	-0.2509037386034689	-0.43887231651220526	0.037037037037037035	2	-0.17338728842635945	-0.0653916622201601	-0.12979539856314654	-0.0504963972738811	False	False	-0.4703398968595715	0.03738290609819567	-0.01142212254682183	-1.6013512287214196	359	492.0	505	0	1	True	446541	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
sa-1973507	SA-1973507	BRD-K35468722	12	3	HEPG2;HUH7;PHH	-0.1462058081912497	-0.2668831214670919	0.07015457802585195	0.25084213563241065	0.0607014264512275	-0.0669065671677272	-0.5700249518508033	0.0	1	-0.1462058081912497	-0.1462058081912497	0.0607014264512275	0.0607014264512275	False	False	-0.3519190430931288	0.032120672517096036	1.1891015158899905	-1.4727235714781024	360	326.0	439	0	0	True	54657689	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
necrostatin-1	necrostatin-1	BRD-A36318220	3	2	HEPG2;PHH	0.070933621790674	-0.04812346233261955	-0.0328548827341624	-0.0946062542498111	-0.0946062542498111	-0.226295056102413	-0.2604512001742564	0.0	1	0.070933621790674	0.070933621790674	-0.0946062542498111	-0.0946062542498111	False	False	-0.3565206561895412	0.024171838010492063	-0.5489494568143224	0.6168673095579583	361	332.0	398	0	1	True	2828334	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
flecainide	flecainide	BRD-A09472452	3	2	HEPG2;PHH	0.13911248350309	0.0556145748123527	-0.127536831157548	-0.1830061143264174	-0.1830061143264174	-0.112144489085213	-0.5037993957207257	0.0	1	0.13911248350309	0.13911248350309	-0.1830061143264174	-0.1830061143264174	False	False	-0.3640441869455759	0.0111756778309911	-1.32245834224448	1.3825792352488804	362	361.0	456	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
caffeine	caffeine	BRD-K02404261	3	2	HEPG2;PHH	-0.0639353973997963	-0.06404687050316066	0.3231641022222383	-0.0574231026694178	-0.0574231026694178	-0.0171995516275129	-0.6986808298628717	0.0	1	-0.0639353973997963	-0.0639353973997963	-0.0574231026694178	-0.0574231026694178	False	False	-0.36653996655894877	0.006864463764097017	0.7216815179835765	-0.30590394558641015	363	265.0	477	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
orantinib	orantinib	BRD-K55966568;BRD-K91696562	3	2	HEPG2;PHH	-0.0911589045491483	-0.11987927514645785	0.085425215108054	-0.2232073114719241	-0.2232073114719241	-0.1418050802534534	-0.4549518202150624	0.0	2	-0.0911589045491483	0.16065913594017422	-0.2838112264871597	-0.1205831662518903	True	False	-0.3692809903609846	0.002129614457006837	-0.9088400291601604	-0.6567125202880418	364	488.0	550	0	1	True	5329099;5995546	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
