gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
PHYH	-0.287900934754058	0.340300756433966	0.712273289486038	-0.29631354423747	0.325367241461747	0.674724889947951						-1.44414428398265	0.007858405910051	2.28212380784942	0.0010061317030473	0.83797952386676	0.0675491763167286	reversed	False	False	False	False	True	False	False		1	insufficient_or_context_specific
UBN2	0.180999939112317	0.340585981525602	0.712273289486038	0.19841711951079	0.294553674014708	0.652324662738756		0.413662764171652			1.0	0.0190796328771148	0.949750205790923	-0.490820403582577	0.0288920787841797	-0.471740770705462	0.0422357246427118	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SERINC3	0.251497007131926	0.340863353630414	0.712273289486038	-0.199318212090702	0.430608747851782	0.749361154407231		0.472614557155959			1.0	0.247845067382021	0.500005783465452	0.31218577267806	0.306155146247251	0.560030840060082	0.0884433150774078	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
HAUS2	0.312583620446743	0.341422514068919	0.712398992794396	0.120212371900623	0.70777200258304	0.893638108503159						0.536371539331443	0.298597776421552	0.135667860357372	0.741114886614995	0.672039399688815	0.151537864341638	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ABCG1	0.574898883686237	0.342045591260285	0.71329526503385	0.664420228340042	0.277467943598019	0.64071639456045		0.6660616733548461			1.0	0.381831051693178	0.51081392716513	-0.268865515006659	0.559744688103553	0.112965536686519	0.844978971088314	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SETD4	0.25198803926664	0.342302902654108	0.713390060446521	0.28201235565833	0.288881029321955	0.648310091921223		0.335605400219191			1.0	0.077873856488615	0.897741190240794	-0.809774968627389	0.0624461886446697	-0.731901112138774	0.114681685105138	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
LRP10	0.269535743564741	0.342542404119596	0.713411344230341	0.321566504938833	0.259015624865176	0.622885940784012						0.397575601017127	0.249042944530405	0.0874838439374867	0.78496531005561	0.485059444954614	0.129608097501662	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
AZIN2	0.418939703071774	0.343441336530416	0.714493326322785	0.670549477948641	0.128467045380341	0.511894671487619		1.05419602358246			1.0	0.939177282990989	0.16209581542156	-0.803915628776336	0.131750214176243	0.135261654214652	0.858727443062531	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
LYPLA1	-0.173450596067831	0.343512958374915	0.71450153950401	-0.153811718701243	0.399192303014524	0.729308242814906						0.0259406773653592	0.96359833642626	1.09547164753346	0.0114991973595698	1.12141232489882	0.016700178162883	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
TSC22D4	0.231254671661592	0.343757237806849	0.714724182448792	0.113597736112022	0.639874124872595	0.864640237429136				0.0523144846454671	1.0	0.39682313213695	0.0865057025048686	-0.350442907102526	0.0874423637696281	0.0463802250344246	0.849420160733012	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SCAMP2	-0.275727496726036	0.344021269439985	0.714882786944953	-0.256769409783434	0.379258792368863	0.716345443770593						0.304919460607731	0.45348189818789	0.555063541520551	0.0759472063282847	0.859983002128283	0.0267325859802453	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
ARID5A	0.507055240591535	0.344862273452324	0.714886975735193	0.398461713554322	0.45727934309019	0.76776776876263		0.399244155315316			1.0	0.966659930911364	0.123021345733282	-1.5064036738199	0.0132242980310499	-0.539743742908539	0.422890159430568	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
C2CD3	0.189746710356121	0.344971911196048	0.714886975735193	0.341535241109372	0.0737530885079484	0.452460841642603						0.0320713947802993	0.940715847108325	-0.155329439790641	0.587213233244138	-0.123258045010342	0.713216351079149	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ARHGAP25	0.346529809830671	0.345009936314983	0.714886975735193	0.165168504347269	0.655765520787963	0.871657102918207		1.14052627989426			1.0	0.62024658462814	0.45348189818789	-0.49486758931708	0.415453164403731	0.125378995311061	0.888199998820023	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CARD6	0.336162884491539	0.345559755936208	0.714886975735193	0.102364757064676	0.778350885196391	0.922929913000972						0.0660201830638072	0.930814872698551	0.550725737997495	0.205761673744226	0.616745921061303	0.225752101414604	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
METTL5	0.329772588766657	0.346253914686229	0.714886975735193	0.764689683908235	0.0313904193430406	0.375031405408838				0.0224633914995918	1.0	0.0828625135016101	0.840915112898908	0.012808147189464	0.969207883746069	0.0956706606910741	0.778234889385622	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
TGFBR3	0.340364857930069	0.346808411653752	0.714946525515973	-0.248567012785838	0.50326915682455	0.792352484007396	0.506729342526322	1.67568733464305			2.0	-0.285533956632258	0.326527528213087	0.798995224375366	0.0087055705365661	0.513461267743108	0.0626464989756827	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PTMA	-0.261290832691714	0.346828412995088	0.714946525515973	-0.249862641116215	0.369679042898455	0.709345639075664	0.350897051011766	0.5486845085669589			2.0	0.422690526592681	0.175099670205399	0.195592226716974	0.468164393562029	0.618282753309656	0.0436882584087715	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
TMEM176A	0.369630700136852	0.347120611028369	0.714946525515973	0.347714523435415	0.378908486256175	0.716066842028319		0.3895799285283139		0.00954718375965598	2.0	0.290150150352128	0.456251692377991	0.254640789501454	0.437757995468234	0.544790939853582	0.1173941311752	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
HSPD1	0.345618449736361	0.348667338546569	0.716718210290748	0.349055291538991	0.34431091696962	0.69073818751447						0.305728694417115	0.582421915669534	0.444513900729434	0.31120844669905	0.750242595146549	0.1156059292693	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
GAN	0.212848038159094	0.349158353126185	0.716874790974349	0.290097611498956	0.197490222511317	0.572478275406963						0.130158913069855	0.640640260197348	-0.791469118471503	0.0051802564845167	-0.661310205401648	0.0173311152728257	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
HIKESHI	0.218747248810478	0.34965169725614	0.71709404256344	0.410196943708297	0.0770886891089677	0.455668688469891						0.197075698829063	0.532838321757823	0.157601722001595	0.534696895149547	0.354677420830658	0.191311416089529	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NECTIN3	0.223762117520314	0.350098928481112	0.717179760749628	0.329535871673106	0.165313461566253	0.545468009482397				0.0793589643869269	1.0	0.0150234674138979	0.963968139370497	0.222183175658823	0.325623787253719	0.237206643072721	0.32168648964869	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
MAPRE2	0.275949596149523	0.35053373470057	0.717646325867628	0.431532369129409	0.135213738659997	0.521860900181769		1.56199530605403			1.0	0.0163375883449435	0.964056449693597	0.214174206633784	0.365991737449	0.230511794978727	0.375729066012422	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
DCTN4	0.205537824188201	0.350598574429364	0.717646325867628	0.123702904898767	0.575945073902231	0.829928048970172						0.354437158830002	0.219449210721455	-0.235868027031177	0.342742595101853	0.118569131798824	0.680083316320101	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SEMA6A	0.461141032746797	0.350815057897038	0.717950258049413	0.0703790693944666	0.885651875699777	0.963282087886134						0.049243645965227	0.918029766464874	0.0773387892579763	0.813174284736488	0.126582435223203	0.731590118676138	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
RALGAPB	0.148042063861776	0.351478778725607	0.718364996516247	0.234944082038217	0.143375358784556	0.529656066496621		0.622217233980371			1.0	0.175905697930545	0.488335954733525	0.0179275748192274	0.940025122441445	0.193833272749773	0.382178785396633	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PTK2	0.177209216629052	0.351542956839541	0.718364996516247	0.289529449615553	0.118085503877227	0.497703293387529		0.254404329641392			1.0	0.119025478221311	0.720208090899026	-0.549224072482124	0.0453492134764488	-0.430198594260813	0.119027863807971	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NDUFS6	-0.245904552416617	0.351680778881758	0.718364996516247	-0.316495863718523	0.228330219738006	0.60038155150582						0.0830601175833346	0.886337907728528	0.84240866094555	0.0397390566066016	0.925468778528885	0.0389638699423155	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
FAM199X	0.224666983159067	0.352458331645028	0.718640946452047	0.0101444749473126	0.966936582992985	0.990805143378026						0.412453898538875	0.320349903765884	-0.50847824052923	0.136640748242516	-0.0960243419903549	0.826127502943527	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NSL1	0.233516561252314	0.353637860054501	0.72023698426995	0.316525460386492	0.211313881710766	0.583586702354765						1.7629110324601	0.155271050996064	-3.15944733181046	0.0140708034546725	-1.39653629935036	0.419891485874905	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ANKS6	0.280966837444332	0.354302578621215	0.720943436533629	0.331663042955139	0.276056695109791	0.6396696093258				0.0378367301704165	1.0	0.118606189706562	0.896634129182012	-1.11471894575912	0.0888099440546016	-0.996112756052558	0.162577504628336	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PPP3CC	0.16244155872505	0.3543261500448	0.720943436533629	0.300539121492656	0.0848432355159263	0.465302662671366						1.1653015838119	0.0838324827548246	-0.82747621368703	0.108069940374835	0.337825370124866	0.634303489637243	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PRIM2	0.185694327645991	0.354952866514957	0.721398696573969	0.183714028298153	0.360023734678252	0.702743831320045						0.587661028759327	0.175099670205399	-0.843345071176718	0.0333382331313999	-0.255684042417392	0.557715066099437	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PRPF4	0.302434881724438	0.355516462923465	0.721537867317966	0.306964642629557	0.349411550212098	0.694288655897113				0.0255129783075483	1.0	0.348922014492552	0.278578283820612	-0.0753278157265769	0.788118260586855	0.273594198765976	0.355591936461389	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CERS2	-0.224724229819826	0.355816139889667	0.721537867317966	-0.0442282346354917	0.859999188821913	0.956914759994669						0.214906936012253	0.479599850683728	0.397267557505688	0.11817633015534	0.61217449351794	0.0340648668645802	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PITPNB	0.175949193694714	0.356156270729208	0.721537867317966	0.298406025563679	0.0993077546925557	0.478125555523304		0.4859174990423279			1.0	0.0153066126469075	0.967038738503625	0.180871004287324	0.470526158925892	0.196177616934232	0.466566447534186	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ARPC3	-0.171604953434227	0.356351755397542	0.721537867317966	-0.278089773567181	0.132768846769525	0.518983148534855		0.8716303183224571			1.0	-0.2310018459491	0.511341114917367	1.22136896583989	0.0019705767786685	0.990367119890786	0.0076810983020722	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
SPOPL	0.160097929951981	0.357795004421965	0.721812434295044	0.192023672615076	0.269932138934892	0.634515102250495		0.717523649879561			1.0	0.103016103078918	0.763833046449035	-0.24516051984454	0.327381916664229	-0.142144416765621	0.620101804152224	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NEAT1	-0.435099456876546	0.358168684333853	0.722136495602882	-0.565360672144329	0.233039666314364	0.602604162857471	0.466925895738543	0.399488027816123	0.225036960162945	0.31008967901064	4.0								False	False	False	True	False	False	False		1	insufficient_or_context_specific
PROS1	-0.211329397657818	0.358531712009057	0.722459065655611	-0.300034699588803	0.194726144454535	0.571343735852293						0.338052366693109	0.259271584165789	0.355528157209303	0.16999729503653	0.693580523902411	0.0246958141510764	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PTGIS	0.411943396530497	0.358791266806457	0.722459065655611	0.18150113870446	0.684669669405489	0.883061613679838	0.331547719323618	1.66259764391534			2.0	0.0448048671016741	0.957440974715565	-0.39245351798148	0.500236400913519	-0.347648650879806	0.583965182395397	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
FOXN2	0.199963470006264	0.358825891517146	0.722459065655611	0.0892248983082837	0.685268284185564	0.88329416975109		0.348747263447885			1.0	0.228048811072515	0.411628843880654	-0.0385527634185227	0.884201749784564	0.189496047653992	0.447962769545059	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SMAD5	0.187550870642959	0.358924630760999	0.722459065655611	0.292939609033055	0.149081729453554	0.533583468169136						0.225432298214926	0.346316371203116	-0.261027539008875	0.203967142424478	-0.035595240793949	0.888687607178611	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
HNMT	0.334230389941575	0.359066973924116	0.722459065655611	-0.0628192875601489	0.864917559518011	0.958391272020028						-0.404005691852909	0.509664827033794	1.29562316684051	0.0137499257466132	0.891617474987604	0.0803025570016665	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
AXIN2	0.496700382768778	0.359371712468911	0.722459065655611	0.237925544207659	0.652648174329714	0.870374832458737	0.947296454372462	0.625587230353532			2.0	0.825136509695239	0.0426771445279066	-0.452555325483063	0.17475050027987	0.372581184212176	0.314535004750728	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PDGFC	0.286502067819374	0.359375594663402	0.722459065655611	0.184796622094705	0.558028265482128	0.821366572837071		0.7147967562920808			1.0	0.259214995762169	0.617434781370119	-0.569788259149765	0.152065264774377	-0.310573263387596	0.503211648174976	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SURF4	0.194093261476552	0.359526800079309	0.722459065655611	0.127979806708446	0.54552096820472	0.815346883112321				0.0444834985429403	1.0	0.0493147636748988	0.904368794483673	0.394666447600809	0.160812013153424	0.443981211275707	0.134296667264054	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NBEA	0.308708521549409	0.361700077914631	0.724635564065024	0.53548830268432	0.10656077672023	0.483261130274234			0.130280836583407	0.108420157296826	2.0	1.45432539166388	0.0004081781667389	-1.08638535146575	0.0020420706700179	0.367940040198127	0.193741205549317	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
TUFM	-0.231094741625067	0.36282257092847	0.72581667682749	0.0168705667035973	0.946192072895131	0.985432868134933						0.277131941943281	0.455016029861853	0.780191369464622	0.0192608168107209	1.0573233114079	0.0085629559689659	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
MRRF	0.142013355850791	0.363167676745406	0.726173502640625	0.0597942638876862	0.709959143063172	0.894500642532718						0.127871664034642	0.787647587732967	0.420327046829562	0.198844343739126	0.548198710864204	0.135275628399412	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
AGBL3	0.204204383124348	0.363224310233485	0.726173502640625	0.380601125882441	0.0683998764285882	0.438244764077482						0.0226411772639403	0.977528461326785	-0.17195356043419	0.748189701345449	-0.14931238317025	0.82071832347107	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PLEKHA2	0.25378179946922	0.365079672614218	0.728194059214707	0.177414944426433	0.527060277159243	0.804819865166353	0.17203214273429	0.5389507333812971			2.0	0.107153211314956	0.784947378045873	0.212638517255972	0.456427383352826	0.319791728570928	0.294325762660054	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CRLF3	0.154938632327553	0.366363685586583	0.729053353040119	0.241693851918873	0.164915385413138	0.545094551255265		0.413073207960221			1.0	0.138128257590348	0.651469634901764	0.0882159650188909	0.715513090409937	0.226344222609239	0.371501323957656	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SPRED2	-0.183782880674966	0.366440428051321	0.729053353040119	-0.270498717618562	0.187675656157808	0.56929178900529	0.8298501741967141	0.543375448635365			2.0	0.0306514681723399	0.941363125049339	0.513967134326068	0.0682258246749205	0.544618602498408	0.0735447227021349	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
LPP	0.226463166226263	0.36647401804973	0.729053353040119	0.0334434225742497	0.89239783419688	0.965368150296491	0.243354521793503	1.47023590305452			2.0	0.481684095873711	0.116187300331522	-0.265155727842137	0.321777829400336	0.216528368031574	0.448000726926336	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ZC3H8	0.220692047459356	0.366736347603341	0.729053353040119	0.384205285351667	0.106684393674017	0.483261130274234				0.026585697680814	1.0	0.783207643001239	0.203216330643772	-0.916234153171302	0.0731128445739084	-0.133026510170063	0.850065038552151	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ZFPM2	0.265007598723664	0.366857335879459	0.729156579859813	0.30499124430877	0.298296284165335	0.656537871214844		0.8256914318042192			1.0	0.280302696771379	0.45348189818789	-0.0748683478079611	0.821195824199984	0.205434348963418	0.548189743260977	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
UBE2N	0.23574015187547	0.367168688041014	0.729567043961616	0.547206951686179	0.0258940066510446	0.353215661785179				0.0610916605954791	1.0	0.491626917542731	0.308572948678479	-0.193301941583112	0.624748038593797	0.298324975959619	0.511709192417516	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SEC24D	0.236736402679585	0.367478456126906	0.729567043961616	0.451426115885959	0.0727388099725703	0.449108979935905		0.320636109787547	0.0868170148193622		2.0	0.0533363665307987	0.900364871566824	0.114015319818923	0.704054989545199	0.167351686349721	0.59996718233085	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
URM1	0.192629683100711	0.368200932348995	0.730221691806275	0.201484133908181	0.345713751443249	0.691144142244059						0.241492426373188	0.388504738574039	-0.158712301406219	0.497342436400117	0.0827801249669684	0.766813623813635	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CCDC18	0.211895407527042	0.369213624919357	0.731653877081275	0.271029199575506	0.252849580437077	0.618991529980024				0.0459440209379158	1.0	2.54754547540691	0.0103019369675089	-4.04789652852478	0.0011147174699868	-1.50035105311787	0.300466293054225	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
RNASEH2B	0.201771550666773	0.36930939588825	0.731653877081275	0.166503989783722	0.458730677964696	0.768201799558117						0.30747985208203	0.548452752179335	-0.413970556938528	0.282693919369635	-0.106490704856498	0.836895377110856	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
CC2D2A	0.212198291268067	0.369607030792289	0.731671383469312	0.207486600394759	0.380648982713572	0.716891180786638	1.06243263309513	0.483238076816687			2.0	0.385383468612088	0.219932855846463	-0.480040227455062	0.0799696695885266	-0.0946567588429742	0.772549972484626	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
THOC7	0.263056045391399	0.369786168609282	0.731671383469312	0.353404468476928	0.231247747397222	0.601518427890281						0.220973275087901	0.383134393962592	0.0269142560008343	0.913901333254574	0.247887531088736	0.275352368955848	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PGRMC1	-0.3086609015361	0.370215444856243	0.732109883272563	-0.293672019491356	0.39494981893718	0.726080478554543						-0.227379834171137	0.664025509525899	1.32233572611466	0.0088109125189793	1.09495589194353	0.0248774099173533	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
NUDCD1	0.218243330765428	0.371047999226099	0.732516662081887	0.231536770141114	0.34246240031799	0.689130402583821						0.202522691559045	0.704550364501967	0.200805346879238	0.59396016460612	0.403328038438283	0.348075108285352	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
TUBA1B	0.371804497445119	0.371206418793904	0.732516662081887	0.329601922933635	0.429870812136117	0.748569360800449						0.687053071731284	0.158992152863068	0.0240484432571681	0.959654857099631	0.711101514988452	0.119233745418908	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
PIH1D1	0.227639891521577	0.371425918208664	0.732692758319164	0.350611906191851	0.162534378334998	0.544298760692042		0.634407046847986		0.0121715524712853	2.0	0.0661617971460874	0.8761579807827	0.150217921926193	0.608652883867055	0.21637971907228	0.493047370169179	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
MLLT10	0.151021724676812	0.371587636929382	0.732764712495408	0.277737103807463	0.0951191957502324	0.475178240428531			0.0711698465650635		1.0	0.0592129222116146	0.862981521576469	-0.139354965025366	0.564856283878203	-0.080142042813751	0.776650749189909	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SH3PXD2A	-0.344646278942884	0.371958467891822	0.733222088125813	-0.39039272646781	0.30821982761379	0.662330926800867	0.3920900977428711	0.68524682490603	0.219644683979082	0.114610643074346	4.0	0.144199653261986	0.590441549396092	-0.330004848827754	0.128902360129487	-0.185805195565769	0.417665273110085	partial_or_other	False	False	False	True	False	False	False		1	insufficient_or_context_specific
TNRC6C	0.147369035037165	0.372455715034781	0.733791274367834	0.131535526107224	0.424362011249371	0.745581710374036	0.372721498276598		0.142257880564804		2.0	0.0359815870322305	0.908381786429681	-0.0103586168451802	0.966580777113563	0.0256229701870503	0.922437762688832	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SCCPDH	0.263896482909479	0.372742137463556	0.733807847723331	0.231419384156278	0.433170884896824	0.751350456611089						0.606591318191836	0.217302286149363	-0.38060261997916	0.329594387373366	0.225988698212676	0.647950903985246	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
FBXW4	0.168046282627388	0.373196550361597	0.734291684442367	0.12243490167265	0.51676082467592	0.799994250282751						0.880734201799675	0.130172890183871	-0.0887032683099761	0.857730745639101	0.792030933489699	0.146406527335482	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
EIF3K	-0.226323114613506	0.373357840799229	0.734381193835654	-0.2000131138073	0.431599704719365	0.750342447295744		0.303136188784131			1.0	0.145511526164521	0.633475319510166	0.387280019323844	0.109014969261461	0.532791545488364	0.0480280561830428	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PANX1	0.274156419981556	0.373902122490306	0.734858266800567	0.320736458723475	0.297735734058558	0.655714201124375						0.892913093703374	0.060725149951687	-0.459159213539792	0.204348735592352	0.433753880163582	0.332646961763079	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SMPDL3A	0.360145005933227	0.373980249263872	0.734875018002598	-0.407382146384384	0.27614739741442	0.6396696093258						0.156974013936755	0.754286459522185	0.81868516672988	0.0274208226545536	0.975659180666634	0.023257696200555	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PCM1	0.130027966132398	0.374257722880405	0.735203486361493	0.193647307288287	0.183794512144688	0.565716727964854						0.0202230399002199	0.950285004327358	-0.242628738832783	0.267315845026764	-0.222405698932563	0.336907170095018	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SCAND1	0.291122622808944	0.374391376920934	0.735203486361493	0.392703539085791	0.231642724983497	0.601518427890281						0.0224588523973722	0.948375449422629	0.0136889382801954	0.958509739697101	0.0361477906775676	0.898633258206592	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ZDHHC14	0.170456368795433	0.374843755169911	0.735203486361493	0.277262483138526	0.141653649173693	0.526983519371334		0.480507386401442			1.0	1.1621510807484	0.0169051077070871	-1.23132699450892	0.0081642758795006	-0.0691759137605194	0.893412772228668	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
N4BP1	0.166053018043463	0.375117343490043	0.735412237011466	0.219868524785542	0.237370272546602	0.605329180588419	0.479125485001				1.0	0.377040203206196	0.190373025256741	-0.170187547914736	0.493670187648597	0.20685265529146	0.441064885541466	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
BIRC2	0.187843399916007	0.376492011825398	0.736420409495083	0.0550278299020077	0.79854218027841	0.92925379048471						0.120487988772335	0.708091028975785	-0.044720218070245	0.870827370971172	0.0757677707020905	0.796176040364719	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
TSFM	0.284241582970235	0.377480789282053	0.736881825751929	0.188199901033831	0.558281338101776	0.821510016401191		0.365504311640411			1.0	0.165480176734675	0.66619689609621	-0.300849833005488	0.298978659534816	-0.135369656270814	0.694471253679652	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
UGCG	0.359500138091061	0.377714920288929	0.73713754684113	0.447430300938412	0.267102952747154	0.630183905051274		0.40450205244657			1.0	0.379024206468685	0.322611567357763	0.0066508558089967	0.98587989384826	0.385675062277682	0.267323485792788	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
MARK1	0.160230220756565	0.378306878443456	0.737487048740799	0.34708383200655	0.0541411365014878	0.419081294430039		1.58314170357064	0.0481588286512885	0.0661997280863779	3.0	0.955448839425108	0.0166454353479858	-1.20734701861112	0.0043706171450889	-0.251898179186011	0.476780027326437	reversed	True	False	False	False	False	False	True		1	insufficient_or_context_specific
NBDY	0.192197013489692	0.379845822126121	0.738946890008695	0.124231979824438	0.567660548112632	0.824849995454606						0.36235344009243	0.404350397279178	-1.03793629865206	0.0138796090199444	-0.67558285855963	0.110845041418459	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ZBTB25	0.22766667823632	0.3801540329923	0.739057534854654	0.0750218069516694	0.768246259813497	0.919690570309936						0.427521909318086	0.415741600019983	-0.414431319837426	0.311614865348205	0.0130905894806596	0.983365274551655	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
RPGR	0.198235997868961	0.380168731937453	0.739057534854654	0.198430430194914	0.379829693248458	0.716424065042321						0.219636239594289	0.728713835837385	-0.446907761435014	0.323491532283294	-0.227271521840725	0.691445961691042	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
ABI1	0.146545696032808	0.380639644469108	0.73929237790744	0.265697787123398	0.103930244049735	0.480082620019266						0.306760813005848	0.433680913008626	-0.563995659607291	0.0955993518709198	-0.257234846601442	0.466566447534186	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
IFT57	0.148773526010893	0.381473826783617	0.739959702954516	0.0288939391443027	0.869496697404195	0.958502690861149						0.0394527930531822	0.948978490920634	0.459637679510863	0.212720479508253	0.499090472564045	0.233677887854942	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SMCHD1	0.114355069107536	0.382673563799507	0.740234345710621	0.185010915572546	0.146666291039319	0.532796338690088						0.0310796994748782	0.939429039629591	0.0887977205018276	0.757686022854965	0.119877419976706	0.70063982580341	partial_or_other	True	False	False	False	False	False	True		1	insufficient_or_context_specific
SENP5	-0.126750921402157	0.383376828305288	0.740600133342206	-0.0213190688175065	0.885224121538331	0.963081098449005						0.352520879048179	0.270185233851751	0.173150100790906	0.5162846527107	0.525670979839085	0.081092163729848	partial_or_other	False	False	False	False	True	False	False		1	insufficient_or_context_specific
PROSER1	0.239492905353172	0.385069812964614	0.742433726311247	0.163570836251868	0.558149707993743	0.821430808056585						-0.045811866573428	0.938612474455784	1.06018254072717	0.0108050520501676	1.01437067415374	0.0234750098498919	partial_or_other	True	False	False	False	True	False	False		1	cross_species_direction_conflict
